time,open,high,low,close,Plot,regime,direction,h1_adx,m15_adx,choch,fvg,zone,bos,ob,sweep,session,atr,atr_ratio,h1_direction,alert_fired
2026-01-22T03:40:00Z,4793.07,4793.63,4790.41,4790.5,,1,-1,35.20895990290087,29.957175088255305,0,0,1,1,0,0,2,6.2195184756363675,0.8012093044218467,-1,0
2026-01-22T03:45:00Z,4790.51,4795.38,4790.235,4795.15,,1,-1,35.20895990290087,29.957175088255305,0,1,1,1,0,0,2,6.1427671559480865,0.8012093044218467,-1,1
2026-01-22T03:50:00Z,4795.11,4797.14,4793.78,4794.705,,1,-1,35.20895990290087,29.957175088255305,0,1,1,1,0,0,2,5.943998073380407,0.8012093044218467,-1,0
2026-01-22T03:55:00Z,4794.71,4796.855,4793.905,4796.48,,1,-1,34.39583296426715,29.437843080474444,0,0,1,1,0,0,2,5.730141068138936,0.7821485919046275,-1,1
2026-01-22T04:00:00Z,4796.47,4797.325,4795.39,4796.815,,1,-1,34.39583296426715,29.437843080474444,0,0,1,1,0,0,2,5.4590595632718335,0.7821485919046275,-1,0
2026-01-22T04:05:00Z,4796.81,4800.3,4796.575,4799.17,,1,-1,34.39583296426715,29.437843080474444,0,0,0,1,0,0,2,5.3351981658953,0.7821485919046275,-1,1
2026-01-22T04:10:00Z,4799.2,4800.52,4796.71,4798.28,,3,0,34.39583296426715,28.59218152594261,0,0,0,0,0,0,2,5.22625543975995,0.7604235412330889,-1,0
2026-01-22T04:15:00Z,4798.285,4799.725,4797.73,4799.155,,3,0,34.39583296426715,28.59218152594261,0,0,0,0,0,0,2,4.995451479777154,0.7604235412330889,-1,0
2026-01-22T04:20:00Z,4799.15,4799.845,4796.47,4796.995,,3,0,34.39583296426715,28.59218152594261,0,0,1,0,0,0,2,4.879704945507357,0.7604235412330889,-1,0
2026-01-22T04:25:00Z,4797,4797.965,4794.67,4796.13,,1,-1,34.39583296426715,27.862392116885314,0,0,1,0,0,0,2,4.76651173511398,0.7437715662652852,-1,1
2026-01-22T04:30:00Z,4796.12,4797.83,4793.905,4794.575,,1,-1,34.39583296426715,27.862392116885314,0,0,1,0,0,0,2,4.706403754034423,0.7437715662652852,-1,0
2026-01-22T04:35:00Z,4794.565,4798.435,4794.155,4795.74,,1,-1,34.39583296426715,27.862392116885314,0,0,1,0,0,0,2,4.675946343032011,0.7437715662652852,-1,1
2026-01-22T04:40:00Z,4795.8,4797.035,4795.01,4795.715,,1,-1,34.39583296426715,27.246929603042123,0,0,1,0,0,0,2,4.486593032815413,0.7266076287812507,-1,0
2026-01-22T04:45:00Z,4795.685,4797.38,4793.905,4796.765,,1,-1,34.39583296426715,27.246929603042123,0,0,1,0,0,0,2,4.4143363876143376,0.7266076287812507,-1,1
2026-01-22T04:50:00Z,4796.77,4798.065,4795.25,4796.03,,1,-1,34.39583296426715,27.246929603042123,0,0,1,0,0,0,2,4.3000980742132855,0.7266076287812507,-1,0
2026-01-22T04:55:00Z,4796.035,4798.11,4795.73,4797.53,,3,0,33.45052481753107,26.67542869733059,0,0,1,0,0,0,2,4.162948211769487,0.7109841566363119,-1,0
2026-01-22T05:00:00Z,4797.46,4800.925,4793.705,4800.72,,3,0,33.45052481753107,26.67542869733059,0,0,0,0,0,0,2,4.381309053785971,0.7109841566363119,-1,0
2026-01-22T05:05:00Z,4800.45,4801.905,4797.08,4797.915,,3,0,33.45052481753107,26.67542869733059,0,0,1,0,0,1,2,4.413001264229817,0.7109841566363119,-1,0
2026-01-22T05:10:00Z,4797.845,4800.71,4796.54,4800.575,,3,0,33.45052481753107,25.652194195355282,0,0,0,0,0,0,2,4.39564403107055,0.7155330265430492,-1,0
2026-01-22T05:15:00Z,4800.58,4800.615,4796.285,4797.955,,3,0,33.45052481753107,25.652194195355282,0,0,0,0,0,0,2,4.390955171708362,0.7155330265430492,-1,0
2026-01-22T05:20:00Z,4798.245,4798.245,4795.455,4796.2,,3,0,33.45052481753107,25.652194195355282,0,0,1,0,0,0,2,4.276601230872048,0.7155330265430492,-1,0
2026-01-22T05:25:00Z,4796.22,4797.235,4795.11,4795.415,,3,0,33.45052481753107,24.702047872092493,0,0,1,0,0,0,2,4.122915428666902,0.7079357470917474,-1,0
2026-01-22T05:30:00Z,4795.375,4799.92,4795.18,4797.025,,3,0,33.45052481753107,24.702047872092493,0,0,1,0,0,0,2,4.1669928980478215,0.7079357470917474,-1,0
2026-01-22T05:35:00Z,4796.975,4799.71,4795.455,4798.97,,3,0,33.45052481753107,24.702047872092493,0,0,0,0,0,0,2,4.1732791196158425,0.7079357470917474,-1,0
2026-01-22T05:40:00Z,4799.07,4802.735,4798.945,4800.9,,3,0,33.45052481753107,23.529964945217454,0,0,0,0,0,0,2,4.14590203964328,0.7118626243616988,-1,0
2026-01-22T05:45:00Z,4800.91,4807.825,4800.91,4807.825,,3,0,33.45052481753107,23.529964945217454,0,0,0,0,0,0,2,4.344409036811631,0.7118626243616988,-1,0
2026-01-22T05:50:00Z,4807.695,4819.625,4807.64,4818.13,,3,0,33.45052481753107,23.529964945217454,0,1,0,0,0,0,2,4.890165534182205,0.7118626243616988,-1,0
2026-01-22T05:55:00Z,4818.135,4821.775,4815.6,4821.415,,3,0,31.472282068529378,23.259274230962006,0,1,0,0,0,0,2,4.98193942459771,0.7805741867461381,1,0
2026-01-22T06:00:00Z,4821.41,4825.07,4820.13,4822.86,,3,0,31.472282068529378,23.259274230962006,0,1,0,0,0,0,1,4.978943751412131,0.7805741867461381,1,0
2026-01-22T06:05:00Z,4822.845,4824.56,4820.425,4820.465,,3,0,31.472282068529378,23.259274230962006,0,1,0,0,0,0,1,4.9186620548827085,0.7805741867461381,1,0
2026-01-22T06:10:00Z,4820.49,4822.22,4816.49,4818.13,,3,0,31.472282068529378,23.27176586698105,0,1,0,0,0,0,1,4.9766147652482635,0.7879520601625627,1,0
2026-01-22T06:15:00Z,4818.125,4823.085,4817.02,4823.08,,3,0,31.472282068529378,23.27176586698105,0,1,0,0,0,0,1,5.054356567730502,0.7879520601625627,1,0
2026-01-22T06:20:00Z,4823.085,4827.735,4821.93,4827.585,,3,0,31.472282068529378,23.27176586698105,0,0,0,0,0,0,1,5.107973955749707,0.7879520601625627,1,0
2026-01-22T06:25:00Z,4827.52,4829.28,4825.48,4825.625,,3,0,31.472282068529378,23.60907768484802,0,0,0,0,0,1,1,5.014547244624741,0.8164815140505481,1,0
2026-01-22T06:30:00Z,4825.6,4828.045,4823.85,4824.56,,3,0,31.472282068529378,23.60907768484802,0,1,0,0,0,0,1,4.956008155722953,0.8164815140505481,1,0
2026-01-22T06:35:00Z,4824.58,4828.185,4824.56,4827.685,,3,0,31.472282068529378,23.60907768484802,0,0,0,0,0,0,1,4.860936144599885,0.8164815140505481,1,0
2026-01-22T06:40:00Z,4827.395,4828.02,4823.715,4823.915,,3,0,31.472282068529378,23.922295801438782,0,0,0,0,0,0,1,4.821226419985628,0.8037712132464314,1,0
2026-01-22T06:45:00Z,4823.93,4825.835,4823.775,4825.38,,3,0,31.472282068529378,23.922295801438782,0,0,0,0,0,0,1,4.623995961415255,0.8037712132464314,1,0
2026-01-22T06:50:00Z,4825.34,4825.365,4821.515,4821.64,,3,0,31.472282068529378,23.922295801438782,0,0,0,0,0,0,1,4.569781964171293,0.8037712132464314,1,0
2026-01-22T06:55:00Z,4821.66,4826.88,4821.47,4826.7,,3,0,29.286943318981105,23.88836487190579,0,0,0,0,0,0,1,4.629797538159047,0.7969209616461516,1,0
2026-01-22T07:00:00Z,4826.71,4831.45,4825.75,4831.03,,3,0,29.286943318981105,23.88836487190579,0,0,1,0,0,0,1,4.706240571147674,0.7969209616461516,1,0
2026-01-22T07:05:00Z,4831.01,4835.015,4830.64,4834.445,,3,0,29.286943318981105,23.88836487190579,0,0,0,0,0,0,1,4.682580530351411,0.7969209616461516,1,0
2026-01-22T07:10:00Z,4834.78,4834.78,4831.35,4833.37,,3,0,29.286943318981105,24.522589522804573,0,0,0,0,0,0,1,4.5931104924691235,0.8126368121460483,1,0
2026-01-22T07:15:00Z,4833.405,4837.65,4832.77,4836.825,,3,0,29.286943318981105,24.522589522804573,0,0,0,0,0,0,1,4.613602600149844,0.8126368121460483,1,0
2026-01-22T07:20:00Z,4836.84,4837.255,4830.26,4831.56,,3,0,29.286943318981105,24.522589522804573,0,0,0,0,0,0,1,4.783702414424847,0.8126368121460483,1,0
2026-01-22T07:25:00Z,4831.55,4838.16,4830.59,4837.255,,1,1,29.286943318981105,25.343193947572527,0,0,0,0,0,0,1,4.982723670537338,0.8203648013525495,1,0
2026-01-22T07:30:00Z,4837.225,4838.245,4834.86,4836.785,,1,1,29.286943318981105,25.343193947572527,0,0,0,0,0,0,1,4.868600551213257,0.8203648013525495,1,0
2026-01-22T07:35:00Z,4836.77,4837.665,4834.215,4836.505,,1,1,29.286943318981105,25.343193947572527,0,0,0,0,0,0,1,4.767271940412297,0.8203648013525495,1,0
2026-01-22T07:40:00Z,4836.455,4839.71,4832.875,4833.505,,1,1,29.286943318981105,26.219296087016215,0,0,0,0,0,1,1,4.914966801811421,0.8231971554978451,1,0
2026-01-22T07:45:00Z,4833.575,4834.265,4830.905,4833.275,,1,1,29.286943318981105,26.219296087016215,0,0,0,0,0,0,1,4.803897744539219,0.8231971554978451,1,0
2026-01-22T07:50:00Z,4833.305,4834.295,4832.31,4833.13,,1,1,29.286943318981105,26.219296087016215,0,0,0,0,0,0,1,4.602547905643537,0.8231971554978451,1,0
2026-01-22T07:55:00Z,4833.14,4835.875,4830.745,4832.72,,1,1,27.597601403914982,26.68259307940732,0,0,0,0,0,0,1,4.640223055240435,0.8168756271091853,1,0
2026-01-22T08:00:00Z,4832.73,4835.69,4831.07,4832.83,,1,1,27.597601403914982,26.68259307940732,0,0,0,0,0,0,4,4.638778551294682,0.8168756271091853,1,0
2026-01-22T08:05:00Z,4832.935,4835.475,4828.69,4828.85,,1,1,27.597601403914982,26.68259307940732,0,1,0,0,0,0,4,4.792080083345117,0.8168756271091853,1,1
2026-01-22T08:10:00Z,4828.925,4830.06,4824.275,4827.835,,1,1,27.597601403914982,26.12328728449075,0,0,0,0,0,0,4,4.863002934534806,0.8494206728432642,1,0
2026-01-22T08:15:00Z,4827.885,4829.2,4825.675,4826.46,,1,1,27.597601403914982,26.12328728449075,0,0,0,0,0,0,4,4.767431296353722,0.8494206728432642,1,0
2026-01-22T08:20:00Z,4826.465,4829.77,4826.08,4828.805,,1,1,27.597601403914982,26.12328728449075,0,0,0,0,0,0,4,4.690471918042779,0.8494206728432642,1,0
2026-01-22T08:25:00Z,4828.63,4830.765,4826.32,4826.375,,1,1,27.597601403914982,25.603931903496797,0,0,0,0,0,0,4,4.672938209611196,0.8415257768007368,1,0
2026-01-22T08:30:00Z,4826.35,4827.87,4822.58,4825.05,,1,1,27.597601403914982,25.603931903496797,0,0,0,0,0,1,4,4.717014051781823,0.8415257768007368,1,0
2026-01-22T08:35:00Z,4825.06,4826.89,4822.185,4826.565,,1,1,27.597601403914982,25.603931903496797,0,0,0,0,0,0,4,4.716155905225973,0.8415257768007368,1,0
2026-01-22T08:40:00Z,4826.535,4828.71,4824.745,4826.625,,3,0,27.597601403914982,24.601251583153243,0,0,0,0,0,0,4,4.662501911995556,0.8426757414470913,1,0
2026-01-22T08:45:00Z,4826.61,4828.145,4825.8,4827.085,,3,0,27.597601403914982,24.601251583153243,0,0,0,0,0,0,4,4.496966061138749,0.8426757414470913,1,0
2026-01-22T08:50:00Z,4827.105,4830.485,4826.365,4830.31,,3,0,27.597601403914982,24.601251583153243,0,0,0,0,0,0,4,4.470039913914545,0.8426757414470913,1,0
2026-01-22T08:55:00Z,4830.32,4831.935,4829.685,4830.72,,3,0,25.853750239113484,24.03338360454277,0,0,0,0,0,1,4,4.31146563434922,0.8413653046260775,1,0
2026-01-22T09:00:00Z,4830.725,4835.475,4829.675,4832.75,,3,0,25.853750239113484,24.03338360454277,0,0,0,0,0,0,4,4.417789517610003,0.8413653046260775,1,0
2026-01-22T09:05:00Z,4832.87,4834.89,4831.62,4832.895,,3,0,25.853750239113484,24.03338360454277,0,0,0,0,0,0,4,4.335804552066462,0.8413653046260775,1,0
2026-01-22T09:10:00Z,4832.925,4838.095,4832.51,4832.755,,3,0,25.853750239113484,24.13573944830021,0,0,0,0,0,1,4,4.425032798347432,0.8549539752054696,1,0
2026-01-22T09:15:00Z,4832.765,4833.805,4831.94,4831.96,,3,0,25.853750239113484,24.13573944830021,0,0,0,0,0,0,4,4.242173312751236,0.8549539752054696,1,0
2026-01-22T09:20:00Z,4831.91,4832.31,4828.84,4829.165,,3,0,25.853750239113484,24.13573944830021,0,1,0,0,0,0,4,4.187018076126166,0.8549539752054696,1,0
2026-01-22T09:25:00Z,4829.155,4830.61,4828.03,4829.605,,3,0,25.853750239113484,23.96624377031817,0,1,0,0,0,0,4,4.072231070688578,0.8492334438197776,1,0
2026-01-22T09:30:00Z,4829.535,4831.135,4816.39,4824.44,,3,0,25.853750239113484,23.96624377031817,0,0,0,0,0,0,4,4.8345717084965285,0.8492334438197776,1,0
2026-01-22T09:35:00Z,4824.395,4826.17,4820.005,4820.675,,3,0,25.853750239113484,23.96624377031817,0,0,0,0,0,0,4,4.929602300746773,0.8492334438197776,1,0
2026-01-22T09:40:00Z,4820.67,4822.42,4813.96,4816.32,,3,0,25.853750239113484,22.559142895204875,0,0,0,0,0,0,4,5.1817735649791485,0.9213078286757426,1,0
2026-01-22T09:45:00Z,4816.3,4820.04,4814.57,4819.34,,3,0,25.853750239113484,22.559142895204875,0,0,0,0,0,0,4,5.202361167480656,0.9213078286757426,1,0
2026-01-22T09:50:00Z,4819.41,4821.56,4819.255,4821.06,,3,0,25.853750239113484,22.559142895204875,0,0,0,0,0,0,4,4.9954067983749155,0.9213078286757426,1,0
2026-01-22T09:55:00Z,4821.105,4823.265,4820.12,4823.185,,3,0,24.181604758137343,21.252549225456818,0,0,0,0,0,0,4,4.86323488420531,0.9271357870409258,1,0
2026-01-22T10:00:00Z,4823.2,4825.15,4821.49,4821.515,,3,0,24.181604758137343,21.252549225456818,0,0,0,0,0,0,4,4.777289535333493,0.9271357870409258,1,0
2026-01-22T10:05:00Z,4821.51,4822.655,4819.47,4822.23,,3,0,24.181604758137343,21.252549225456818,0,0,0,0,0,0,4,4.663554568523921,0.9271357870409258,1,0
2026-01-22T10:10:00Z,4822.225,4825.115,4820.705,4823.75,,3,0,24.181604758137343,19.799859902208244,0,0,0,0,0,0,4,4.6454435279150585,0.9115324235590538,1,0
2026-01-22T10:15:00Z,4823.775,4827.41,4823.42,4824.725,,3,0,24.181604758137343,19.799859902208244,0,0,0,0,0,1,4,4.598626133063967,0.9115324235590538,1,0
2026-01-22T10:20:00Z,4824.76,4826.09,4821.08,4822.88,,3,0,24.181604758137343,19.799859902208244,0,0,0,0,0,0,4,4.628009980702272,0.9115324235590538,1,0
2026-01-22T10:25:00Z,4822.9,4827.665,4822.88,4826.955,,3,0,24.181604758137343,18.638490276554695,0,1,0,0,0,0,4,4.639223553509241,0.9030469131094783,1,0
2026-01-22T10:30:00Z,4826.7,4827.61,4824.065,4827.61,,3,0,24.181604758137343,18.638490276554695,0,0,0,0,0,0,4,4.561064728258587,0.9030469131094783,1,0
2026-01-22T10:35:00Z,4827.9,4829.38,4827.45,4828.305,,3,0,24.181604758137343,18.638490276554695,0,0,1,0,0,0,4,4.3731315333829945,0.9030469131094783,1,0
2026-01-22T10:40:00Z,4828.33,4829.05,4826.655,4828.545,,3,0,24.181604758137343,17.77645626262375,0,0,1,0,0,0,4,4.231836423855669,0.8863243516348115,1,0
2026-01-22T10:45:00Z,4828.345,4829.975,4827.265,4829.65,,3,0,24.181604758137343,17.77645626262375,0,0,1,0,0,0,4,4.123133822151695,0.8863243516348115,1,0
2026-01-22T10:50:00Z,4829.655,4831.97,4829.57,4829.93,,3,0,24.181604758137343,17.77645626262375,0,0,1,0,0,1,4,4.000052834855184,0.8863243516348115,1,0
2026-01-22T10:55:00Z,4829.985,4830.18,4827.825,4829.11,,3,0,22.628898240088066,17.30029572299372,0,0,1,0,0,0,4,3.8825490609369906,0.8712061255161565,1,0
2026-01-22T11:00:00Z,4829.115,4831.145,4828.255,4831.04,,3,0,22.628898240088066,17.30029572299372,0,1,0,0,0,0,4,3.8116526994415145,0.8712061255161565,1,0
2026-01-22T11:05:00Z,4831.055,4831.93,4828.995,4829.91,,3,0,22.628898240088066,17.30029572299372,0,0,0,0,0,0,4,3.749034649481435,0.8712061255161565,1,0
2026-01-22T11:10:00Z,4829.925,4830.2,4826.395,4826.4,,3,0,22.628898240088066,16.721042632643464,0,0,0,0,0,0,4,3.753032174518431,0.864107946966852,1,0
2026-01-22T11:15:00Z,4826.39,4828.985,4824.46,4826.52,,3,0,22.628898240088066,16.721042632643464,0,0,0,0,0,1,4,3.808172733481374,0.864107946966852,1,0
2026-01-22T11:20:00Z,4826.495,4829.9,4826.4,4828.075,,3,0,22.628898240088066,16.721042632643464,0,0,0,0,0,0,4,3.7861603953755614,0.864107946966852,1,0
2026-01-22T11:25:00Z,4828.05,4828.98,4827.315,4827.79,,3,0,22.628898240088066,15.873265864314508,0,0,0,0,0,0,4,3.6346489385630187,0.8588537351385197,1,0
2026-01-22T11:30:00Z,4827.81,4830.275,4826.995,4827.85,,3,0,22.628898240088066,15.873265864314508,0,0,0,0,0,0,4,3.6093168715227852,0.8588537351385197,1,0
2026-01-22T11:35:00Z,4827.835,4829.465,4825.065,4829.025,,3,0,22.628898240088066,15.873265864314508,0,0,0,0,0,0,4,3.665794237842625,0.8588537351385197,1,0
2026-01-22T11:40:00Z,4829.025,4831.565,4828.595,4830.9,,3,0,22.628898240088066,15.327394847870504,0,1,0,0,0,0,4,3.6160946494252477,0.8615193209467538,1,0
2026-01-22T11:45:00Z,4830.925,4834.875,4830.415,4833.505,,3,0,22.628898240088066,15.327394847870504,0,0,0,0,0,0,4,3.6763736030377325,0.8615193209467538,1,0
2026-01-22T11:50:00Z,4833.555,4835.755,4833.375,4835.56,,3,0,22.628898240088066,15.327394847870504,0,0,0,0,0,0,4,3.5837754885350455,0.8615193209467538,1,0
2026-01-22T11:55:00Z,4835.55,4836.43,4831.155,4831.19,,3,0,21.080645382359204,15.479373555666475,0,0,0,0,0,0,4,3.7045772393540095,0.859961886759531,1,0
2026-01-22T12:00:00Z,4831.18,4831.185,4823.365,4824.825,,3,0,21.080645382359204,15.479373555666475,0,0,0,0,0,0,4,3.99889315082871,0.859961886759531,1,0
2026-01-22T12:05:00Z,4824.91,4827.06,4823.745,4823.95,,3,0,21.080645382359204,15.479373555666475,0,0,0,0,0,0,4,3.950043640055267,0.859961886759531,1,0
2026-01-22T12:10:00Z,4824,4827.775,4823.91,4824.835,,3,0,21.080645382359204,14.482926155227192,0,0,0,0,0,0,4,3.943969094337018,0.8737354029252923,1,0
2026-01-22T12:15:00Z,4824.895,4827.385,4824.465,4827.245,,3,0,21.080645382359204,14.482926155227192,0,1,0,0,0,0,4,3.8708284447415218,0.8737354029252923,1,0
2026-01-22T12:20:00Z,4827.26,4830.89,4827.165,4830.855,,3,0,21.080645382359204,14.482926155227192,0,0,0,0,0,0,4,3.8604121272600103,0.8737354029252923,1,0
2026-01-22T12:25:00Z,4830.9,4832.605,4830.05,4831.7,,3,0,21.080645382359204,13.758613361145155,0,1,0,0,0,0,4,3.7671684038842512,0.8893965462267115,1,0
2026-01-22T12:30:00Z,4831.67,4832.62,4830.29,4830.86,,3,0,21.080645382359204,13.758613361145155,0,0,0,0,0,0,4,3.6645135178925137,0.8893965462267115,1,0
2026-01-22T12:35:00Z,4830.825,4832,4830.175,4830.73,,3,0,21.080645382359204,13.758613361145155,0,0,0,0,0,0,4,3.5331196951858925,0.8893965462267115,1,0
2026-01-22T12:40:00Z,4830.715,4831.915,4829.535,4829.745,,3,0,21.080645382359204,13.08825726479407,0,1,0,0,0,0,4,3.450754002672622,0.8633853977019983,1,0
2026-01-22T12:45:00Z,4829.755,4829.785,4827.165,4828.1,,3,0,21.080645382359204,13.08825726479407,0,0,0,0,0,0,4,3.3914144310531413,0.8633853977019983,1,0
2026-01-22T12:50:00Z,4828.01,4828.88,4825.345,4826.065,,3,0,21.080645382359204,13.08825726479407,0,0,0,0,0,0,4,3.401670543120764,0.8633853977019983,1,0
2026-01-22T12:55:00Z,4826.055,4826.315,4818.785,4819.67,,3,0,19.820209534145057,13.33570909146584,0,0,0,0,0,0,4,3.6965512186121203,0.9035109502619333,-1,0
2026-01-22T13:00:00Z,4819.685,4822.9,4815.805,4822.03,,3,0,19.820209534145057,13.33570909146584,0,0,0,0,0,1,5,3.9392975601397793,0.9035109502619333,-1,0
2026-01-22T13:05:00Z,4822.055,4824.7,4820.165,4821.085,,3,0,19.820209534145057,13.33570909146584,0,0,0,0,0,0,5,3.9818477344154988,0.9035109502619333,-1,0
2026-01-22T13:10:00Z,4821.09,4827.67,4820.58,4826.82,,3,0,19.820209534145057,13.902099009142017,0,0,0,0,0,0,5,4.203858610528688,0.9487694974709348,-1,0
2026-01-22T13:15:00Z,4826.88,4832.09,4826.02,4831.575,,3,0,19.820209534145057,13.902099009142017,0,1,1,0,0,0,5,4.337154424062333,0.9487694974709348,-1,0
2026-01-22T13:20:00Z,4831.64,4834.42,4827.215,4834.24,,3,0,19.820209534145057,13.902099009142017,0,0,0,0,0,0,5,4.5420005366293035,0.9487694974709348,-1,0
2026-01-22T13:25:00Z,4834.245,4835.46,4827.425,4828.005,,3,0,19.820209534145057,13.239850556720295,0,0,0,0,0,1,5,4.791500498298629,0.9688542684498578,-1,0
2026-01-22T13:30:00Z,4827.62,4828.145,4817.76,4822.59,,3,0,19.820209534145057,13.239850556720295,0,0,1,0,0,0,5,5.1910361769916005,0.9688542684498578,-1,0
2026-01-22T13:35:00Z,4822.565,4825.31,4819.32,4821.94,,3,0,19.820209534145057,13.239850556720295,0,0,1,0,0,0,5,5.2481050214922496,0.9688542684498578,-1,0
2026-01-22T13:40:00Z,4821.93,4822.21,4810.895,4813.885,,3,0,19.820209534145057,14.143279839345043,0,1,0,0,0,0,5,5.681454662814203,1.050640888589215,-1,0
2026-01-22T13:45:00Z,4813.88,4816.14,4810.74,4815.395,,3,0,19.820209534145057,14.143279839345043,0,1,0,0,0,0,5,5.661350758327513,1.050640888589215,-1,0
2026-01-22T13:50:00Z,4815.235,4822.59,4814.35,4818.8,,3,0,19.820209534145057,14.143279839345043,0,0,0,0,0,0,5,5.845539989875532,1.050640888589215,-1,0
2026-01-22T13:55:00Z,4818.83,4822.835,4817.025,4822.29,,3,0,19.079017440244552,14.995168580537312,0,0,0,0,0,0,5,5.843001419170165,1.0795238741526547,1,0
2026-01-22T14:00:00Z,4822.32,4825.83,4821.695,4824.23,,3,0,19.079017440244552,14.995168580537312,0,0,0,0,0,0,5,5.721001317800884,1.0795238741526547,1,0
2026-01-22T14:05:00Z,4824.23,4826.07,4820.49,4821.175,,3,0,19.079017440244552,14.995168580537312,0,0,0,0,0,0,5,5.7109297951008156,1.0795238741526547,1,0
2026-01-22T14:10:00Z,4821.17,4824.39,4820.84,4824.32,,3,0,19.079017440244552,15.315506205887957,0,0,0,0,0,0,5,5.556577666879342,1.0513992672798051,1,0
2026-01-22T14:15:00Z,4824.42,4827.455,4822.395,4824.03,,3,0,19.079017440244552,15.315506205887957,0,0,0,0,0,1,5,5.521107833530782,1.0513992672798051,1,0
2026-01-22T14:20:00Z,4824.085,4828.39,4823.19,4826.165,,3,0,19.079017440244552,15.315506205887957,0,1,0,0,0,0,5,5.498171559707207,1.0513992672798051,1,0
2026-01-22T14:25:00Z,4826.145,4830.645,4825.775,4829.72,,3,0,19.079017440244552,14.983652300140685,0,0,1,0,0,0,5,5.453302162585321,1.047204229015492,1,0
2026-01-22T14:30:00Z,4829.805,4847.845,4828.115,4842.48,,3,0,19.079017440244552,14.983652300140685,0,0,0,0,0,0,5,6.473066293829261,1.047204229015492,1,0
2026-01-22T14:35:00Z,4842.485,4845.85,4833.505,4844.315,,3,0,19.079017440244552,14.983652300140685,0,0,0,0,0,0,5,6.892490129984331,1.047204229015492,1,0
2026-01-22T14:40:00Z,4844.31,4847.03,4839.355,4845.79,,3,0,19.079017440244552,14.96872363399572,0,0,0,0,0,0,5,6.9483836921283215,1.1411521248242105,1,0
2026-01-22T14:45:00Z,4845.845,4846.835,4836.955,4839.905,,3,0,19.079017440244552,14.96872363399572,0,0,0,0,0,0,5,7.157784856976306,1.1411521248242105,1,0
2026-01-22T14:50:00Z,4839.92,4845.7,4839.13,4844.755,,3,0,19.079017440244552,14.96872363399572,0,0,0,0,0,0,5,7.11580022433512,1.1411521248242105,1,0
2026-01-22T14:55:00Z,4844.78,4845.07,4834.815,4835.135,,3,0,17.77275634808205,14.954861301146824,0,0,0,0,0,0,5,7.340028779739762,1.1600956788120098,1,0
2026-01-22T15:00:00Z,4835.195,4838.63,4825.865,4834.43,,3,0,17.77275634808205,14.954861301146824,0,0,0,0,0,1,5,7.727526724044088,1.1600956788120098,1,0
2026-01-22T15:05:00Z,4834.475,4838.245,4830.2,4833.82,,3,0,17.77275634808205,14.954861301146824,0,0,0,0,0,0,5,7.750203386612372,1.1600956788120098,1,0
2026-01-22T15:10:00Z,4833.815,4840.8,4833.815,4839.3,,3,0,17.77275634808205,13.943104759134384,0,0,0,0,0,0,5,7.695546001854387,1.1978417146236968,1,0
2026-01-22T15:15:00Z,4839.22,4843.765,4836.29,4841.835,,3,0,17.77275634808205,13.943104759134384,0,0,0,0,0,0,5,7.679792716007671,1.1978417146236968,1,0
2026-01-22T15:20:00Z,4841.725,4844.295,4841.18,4843.21,,3,0,17.77275634808205,13.943104759134384,0,0,0,0,0,0,5,7.353736093435678,1.1978417146236968,1,0
2026-01-22T15:25:00Z,4843.155,4856.25,4842.535,4853.8,,3,0,17.77275634808205,14.31232389213723,0,0,0,0,0,0,5,7.808112086761712,1.267928671743158,1,0
2026-01-22T15:30:00Z,4853.82,4864.94,4853.53,4863.675,,3,0,17.77275634808205,14.31232389213723,0,0,0,0,0,0,5,8.065389794850152,1.267928671743158,1,0
2026-01-22T15:35:00Z,4863.655,4866.06,4860.68,4862.595,,3,0,17.77275634808205,14.31232389213723,0,0,0,0,0,0,5,7.873576238075148,1.267928671743158,1,0
2026-01-22T15:40:00Z,4862.62,4865.06,4859.12,4863.6,,3,0,17.77275634808205,15.302982992445582,0,0,0,0,0,0,5,7.735463649641245,1.2656819479392152,1,0
2026-01-22T15:45:00Z,4863.605,4866.38,4860.77,4863.49,,3,0,17.77275634808205,15.302982992445582,0,0,0,0,0,0,5,7.5836448175239894,1.2656819479392152,1,0
2026-01-22T15:50:00Z,4863.48,4873.91,4861.97,4869.475,,3,0,17.77275634808205,15.302982992445582,0,0,0,0,0,0,5,7.8948130448436755,1.2656819479392152,1,0
2026-01-22T15:55:00Z,4869.635,4871.82,4867.995,4871.82,,3,0,17.79909531301877,16.674872370203097,0,0,0,0,0,0,5,7.604112113069114,1.2642814547402121,1,0
2026-01-22T16:00:00Z,4871.945,4874.415,4868.94,4871.765,,3,0,17.79909531301877,16.674872370203097,0,0,0,0,0,0,5,7.452032676421346,1.2642814547402121,1,0
2026-01-22T16:05:00Z,4871.78,4873.79,4868.085,4872.485,,3,0,17.79909531301877,16.674872370203097,0,0,0,0,0,0,5,7.327244628105531,1.2642814547402121,1,0
2026-01-22T16:10:00Z,4872.535,4876.43,4872.415,4873.75,,3,0,17.79909531301877,18.087048995275882,0,0,0,0,0,1,5,7.090655726098015,1.2229015259957272,1,0
2026-01-22T16:15:00Z,4873.745,4879.18,4870.735,4878.29,,3,0,17.79909531301877,18.087048995275882,0,0,0,0,0,0,5,7.187394602805344,1.2229015259957272,1,0
